Asset Class,Issuer Name,CUSIP,Ticker,Ask Price,Cpn,Maturity,Conversion Ratio,CV Conversion Price,CV Stock Volatility
Corporates,Comcast Holdings Corp,200300507,CMCSA,57.796,2,15/10/2029,1,71.52,19.18246
Corporates,Microchip Technology Inc,595017AF1,MCHP,258.091,1.625,15/02/2027,22.1521,45.14244699,43.11135975
Corporates,Harmonic Inc,413160AD4,HLIT,152.166,2,01/09/2024,115.5001,8.658001162,58.22402455
Corporates,Workiva Inc,98139AAB1,WK,140.429,1.125,15/08/2026,12.4756,80.15646542,40.5565556
Corporates,UpHealth Inc,91532BAC5,UPHL,87.451,14.4,15/12/2025,57.14286,17.49999913,104.7798895
Preferreds,Daseke Inc,23753F305,DSKE,#N/A N/A,7.625,#N/A Field Not Applicable,8.69565,11.50000288,22.28101639
Corporates,Flexion Therapeutics Inc,33938JAB2,FLXN,96.152,3.375,01/05/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Lyondellbasell Advanced Polymers Inc,67054E202,SHLM,840,6,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Veeco Instruments Inc,922417AH3,VECO,129.042,2.875,01/06/2029,34.2185,29.2239578,37.32897144
Corporates,Composecure Holdings LLC,20459XAA9,COMPOS,97.335,7,15/12/2026,86.9565,11.50000288,46.61971564
Corporates,Morgan Stanley Finance LLC,61775MVX1,MS,104.33,2.5,06/11/2026,10.28849,97.1959928,22.73209364
Corporates,EZCORP Inc,302301AE6,EZPW,94.344,2.375,01/05/2025,62.8931,15.89999539,36.90466196
Corporates,PROS Holdings Inc,74346YAG8,PRO,114.586,2.25,15/09/2027,23.9137,41.81703375,41.92198132
Corporates,OPKO Health Inc,68375NAD5,OPK,98.569,4.5,15/02/2025,236.7424,4.224000433,83.6190968
Corporates,Infinera Corp,45667GAE3,INFN,92.491,2.5,01/03/2027,130.5995,7.656997155,56.54396694
Corporates,EZCORP Inc,302301AG1,EZPW,102.234,3.75,15/12/2029,89.0313,11.23200492,34.73530343
Corporates,Altair Engineering Inc,021369AA1,ALTR,182.106,0.25,01/06/2024,21.5049,46.50103,49.41500586
Corporates,PAR Technology Corp,698884AE3,PAR,88.886,1.5,15/10/2027,12.987,77.000077,48.39708054
Corporates,INNOVATE Corp,404139AG2,VATE,#N/A N/A,7.5,01/08/2026,234.2971039,4.268085194,95.88447176
Corporates,Rapid7 Inc,753422AD6,RPD,112.684,2.25,01/05/2025,16.3875,61.02212052,40.27277717
Corporates,PagerDuty Inc,69553PAB6,PD,97.713,1.25,01/07/2025,24.9507,40.07903586,41.76090687
Corporates,CTO Realty Growth Inc,210226AC0,CTO,120.966,3.875,15/04/2025,67.3342,14.85129399,22.27232077
Corporates,Model N Inc,607525AC6,MODN,94.476,1.875,15/03/2028,23.2364,43.03592639,36.31465566
Corporates,Wayfair Inc,94419LAD3,W,100.286,1.125,01/11/2024,8.591,116.4008846,69.31995573
Corporates,PAR Technology Corp,698884AC7,PAR,121.791,2.875,15/04/2026,23.2722,42.96972353,51.54762448
Corporates,EZCORP Inc,302301AF3,EZPW,103.04,2.875,01/07/2024,100,10,34.42101129
Corporates,Teva Pharmaceutical Finance Co LLC,88163VAE9,TEVA,99.882,0.25,01/02/2026,25.13570023,39.78405181,45.06445929
Corporates,Zynex Inc,98986MAC7,ZYXI,113.5,5,15/05/2026,92.8031,10.77550211,51.60151545
Corporates,Wells Fargo Finance LLC,95001HC41,WFC,94.71,0.25,01/11/2024,13.37812,74.74891838,23.42174694
Corporates,Assertio Holdings Inc,04546CAA4,ASRT,98.885,6.5,01/09/2027,244.2003,4.094999064,99.78468566
Corporates,Tabula Rasa HealthCare Inc,873379AA9,TRHC,99.976,1.75,15/02/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,GoPro Inc,38268TAD5,GPRO,90.066,1.25,15/11/2025,107.1984,9.32849744,56.68274933
Corporates,Antero Resources Corp,03674XAM8,AR,528.332,4.25,01/09/2026,230.2026,4.34399959,72.58267275
Corporates,JPMorgan Chase Financial Co LLC,48130UWQ4,JPM,94.91,0,29/06/2028,5.7575,173.6864959,19.4301223
Corporates,Citigroup Global Markets Holdings Inc/United States,17328VYX2,C,92.71,0.000001,30/06/2027,5.862237429,170.5833331,17.09071949
Corporates,Under Armour Inc,904311AC1,UA,105.549,1.5,01/06/2024,101.8589,9.817502447,44.76114945
Corporates,Granite Construction Inc,387328AB3,GVA,164.899,2.75,01/11/2024,31.7776,31.46870752,46.16912799
Corporates,Advanced Micro Devices Inc,007903BD8,AMD,1889.724,2.125,01/09/2026,125.0031,7.999801605,90.4121035
Corporates,WisdomTree Inc,97717PAD6,WT,97.093,3.25,15/06/2026,90.5797,11.04000124,26.88356495
Corporates,ZeroFox Holdings Inc,98955GAA1,ZFOX,#N/A N/A,7,03/08/2025,86.9565,11.50000288,72.39307255
Corporates,Edgio Inc,53261MAB0,EGIO,93.286,3.5,01/08/2025,117.2367,8.529752202,91.1451515
Corporates,Collegium Pharmaceutical Inc,19459JAA2,COLL,122.528,2.625,15/02/2026,34.2618,29.18702462,51.6705588
Corporates,BuzzFeed Inc,28250AAA3,BZFD,83.907,8.5,03/12/2026,80,12.5,152.3796555
Corporates,CONMED Corp,207410AF8,CNMD,124.353,2.625,01/02/2024,11.2608,88.8036374,39.48302786
Corporates,Liberty Interactive LLC,530715AK7,LINTA,26.23,3.75,15/02/2030,1,933.1201,18.92716
Corporates,NanoString Technologies Inc,63009RAD1,NSTG,75.287,2.625,01/03/2025,20.9161,47.81006019,190.7692096
Preferreds,LXP Industrial Trust,529043309,LXP,48.49,6.5,#N/A Field Not Applicable,2.4339,20.54316118,23.58952818
Corporates,Twitter Inc,90184LAN2,TWTR,102.022,0,15/03/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,PROS Holdings Inc,74346YAH6,PRO,98.339,1,15/05/2024,15.1394,66.05281583,41.0943984
Corporates,Coupa Software Inc,22266LAF3,COUP,75,0.375,15/06/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,2U Inc,90214JAC5,TWOU,#N/A N/A,4.5,01/02/2030,111.1111,9.0000009,141.5897663
Corporates,TetraLogic Pharmaceuticals Corp,88165UAB5,TLOG,#N/A N/A,8,15/06/2024,148.3019,6.743001944,#N/A N/A
Corporates,BigBear.ai Holdings Inc,08975BAA7,BBAI,73.055,6,15/12/2026,94.223,10.61311994,76.71551724
Corporates,Standard BioTools Inc,34385PAF5,LAB,110.433,5.25,01/12/2024,344.8276,2.899999884,78.47714274
Corporates,BofA Finance LLC,09709TGZ8,BAC,99.87,0,18/06/2024,17.1141,58.43135193,23.10487463
Corporates,Xeris Biopharma Holdings Inc,98422EAB9,XERS,#N/A N/A,8,15/07/2028,326.7974,3.059999865,61.24713249
Corporates,GS Finance Corp,36255HBQ0,GS,#N/A N/A,0.5,07/12/2027,20.328,49.19323101,28.97162945
Corporates,Travere Therapeutics Inc,761299AB2,TVTX,86.511,2.5,15/09/2025,25.7739,38.79894001,82.36251729
Preferreds,South Jersey Industries Inc,838518306,SJI,69,8.75,01/04/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Accuray Inc,004397AK1,ARAY,92.395,3.75,01/06/2026,170.5611,5.863001587,57.22482477
Corporates,Kaleyra Inc,483379AA1,KLR,100.173,6.125,01/06/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Motorola Solutions Inc,620076BR9,MSI,#N/A N/A,1.75,15/09/2024,4.967,201.3287699,29.58553782
Corporates,Citigroup Global Markets Holdings Inc/United States,17330YUV0,C,92.85,0.25,13/01/2028,8.065082,123.9912998,26.03477984
Corporates,TechTarget Inc,87874RAB6,TTGT,82.936,0.125,15/12/2025,14.1977,70.43394353,85.32237715
Corporates,Teladoc Health Inc,87918AAC9,TDOC,#N/A N/A,1.375,15/05/2025,18.6621,53.58453765,57.81899095
Corporates,Encore Capital Group Inc,292554AM4,ECPG,137.411,3.25,01/10/2025,25.131,39.79149258,46.20793954
Corporates,FARO Technologies Inc,311642AA0,FARO,87.292,5.5,01/02/2028,23.6072,42.35995798,39.4073198
Corporates,Standard BioTools Inc,34385PAA6,LAB,41.94,2.75,01/02/2034,17.875,55.94405594,71.6805231
Corporates,Xeris Biopharma Holdings Inc,98422LAA5,XERS,110.276,5,15/07/2025,326.7974,3.059999865,61.24713249
Corporates,Invitae Corp,46185LAH6,NVTA,#N/A N/A,4.5,15/03/2028,387.5969,2.579999995,121.8661276
Corporates,Liberty Interactive LLC,530715AF8,LINTA,26.051,4,15/11/2029,1,906.243033,18.92717
Corporates,Pluralsight Inc,72941BAB2,PS,#N/A N/A,0.375,01/03/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,CryoPort Inc,229050AA7,CYRX,97.267,3,01/06/2025,41.8261,23.90851645,65.89671162
Corporates,Citigroup Global Markets Holdings Inc/United States,17328WU48,C,86.6,0,25/10/2027,5.215554,191.7341859,16.10007772
Corporates,Citigroup Global Markets Holdings Inc/United States,17328YET7,C,91.32,0,30/12/2027,5.265946154,189.8993971,16.61465741
Corporates,RumbleON Inc,781386AB3,RMBL,55.725,6.75,01/01/2025,25,40,111.7306988
Corporates,Paratek Pharmaceuticals Inc,699374AB0,PRTK,100.101,4.75,01/05/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Arch Resources Inc,039389AB7,ARCH,#N/A N/A,5.25,15/11/2025,31.4948,31.75127323,74.4865445
Corporates,Global Payments Inc,BY7001518,GPN,#N/A N/A,1,15/08/2029,7.1089,140.6687392,28.24569422
Corporates,Intercept Pharmaceuticals Inc,45845PAC2,ICPT,108.371,3.5,15/02/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Wheeler Real Estate Investment Trust Inc,963025309,WHLR,1.59,9,#N/A Field Not Applicable,0.0625,400,222.6610504
Preferreds,Vornado Realty Trust,929042208,VNO,125,6.5,#N/A Field Not Applicable,1.953099966,25.60032813,52.39269875
Corporates,Dynavax Technologies Corp,268158AD4,DVAX,147.871,2.5,15/05/2026,95.5338,10.46749946,48.0221299
Corporates,Microchip Technology Inc,595017AD6,MCHP,413.261,1.625,15/02/2025,34.5457,28.94716274,55.6631167
Corporates,Senseonics Holdings Inc,81727UAB1,SENS,93.957,5.25,15/01/2025,757.5758,1.319999926,135.3874732
Preferreds,PNC Financial Services Group Inc/The,693475303,PNC,#N/A N/A,1.8,#N/A Field Not Applicable,8,5,88.037345
Corporates,Veeco Instruments Inc,922417AF7,VECO,228.739,3.75,01/06/2027,71.5372,13.97874113,51.38634033
Corporates,BofA Finance LLC,09711AAU2,BAC,#N/A N/A,3.5,09/07/2026,2.645643,377.9799467,36.45935562
Corporates,WisdomTree Inc,97717PAE4,WT,104.483,5.75,15/08/2028,104.8658,9.535997437,26.88356495
Corporates,Comcast Holdings Corp,200300606,CMCSA,74,2,15/11/2029,1,81.6325,19.18246
Preferreds,Bristol-Myers Squibb Co,110122207,BMY,897,2,#N/A Field Not Applicable,16.96,2.948113208,81.49502089
Corporates,BofA Finance LLC,09711A5U8,BAC,#N/A N/A,4,02/07/2026,6.234064,160.4090045,32.65558519
Corporates,Perficient Inc,71375UAD3,PRFT,141.587,1.25,01/08/2025,19.3538,51.66943959,37.77193329
Preferreds,Bowlero Corp,EP0600734,BOWL,#N/A N/A,5.5,#N/A Field Not Applicable,76.9231,12.9999961,64.659638
Preferreds,Prospect Capital Corp,74348T151,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Veeco Instruments Inc,922417AG5,VECO,137.733,3.5,15/01/2025,41.6667,23.9999808,40.78930376
Corporates,Hi-Crush Inc,428337AC3,HCR,#N/A N/A,8,09/04/2026,5.3934774,0.185409139,#N/A N/A
Corporates,Radius Global Infrastructure Inc,750481AA1,RADI,100.035,2.5,15/09/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Morgan Stanley Finance LLC,BS9789998,MS,#N/A N/A,0,17/12/2024,1874.941057,533.3500999,33.58363476
Corporates,Model N Inc,607525AB8,MODN,109.308,2.625,01/06/2025,30.0044,33.32844516,39.20399736
Corporates,Infinera Corp,45667GAH6,INFN,99.713,3.75,01/08/2028,147.1183,6.79725092,57.1961889
Preferreds,Ready Capital Corp,75574U705,RC,19.06,6.25,#N/A Field Not Applicable,1.050527,23.79757969,28.51443226
Corporates,Inovio Pharmaceuticals Inc,45773HAB8,INO,100.093,6.5,01/03/2024,185.8045,5.382000974,148.8380132
Corporates,Pacific Biosciences of California Inc,69404DAA6,PACB,#N/A N/A,1.5,15/02/2028,22.9885,43.50001088,58.74518864
Preferreds,Special Opportunities Fund Inc,84741T401,SPE,23.45,2.75,27/01/2027,1.2195,20.500205,11.93944231
Corporates,Infinera Corp,45667GAC7,INFN,97.428,2.125,01/09/2024,101.2812,9.873500709,55.77197396
Corporates,Hope Bancorp Inc,43940TAB5,HOPE,102.795,2,15/05/2038,45.076,22.18475464,32.16164431
Corporates,Splunk Inc,848637AJ3,SPLK,#N/A N/A,0.75,15/07/2026,6.25,160,4.896331837
Corporates,Twitter Inc,90184LAF9,TWTR,112.453,0.25,15/06/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,5E Advanced Materials Inc,BY4029926,FEAM,#N/A N/A,4.5,15/08/2027,56.818182,17.59999994,144.9318583
Corporates,Aspen Aerogels Inc,BU6708988,ASPN,#N/A N/A,3,18/02/2027,28.623257,34.93662514,75.19460367
Corporates,General Cable Corp,369300AL2,GECBLE,83.5,2.25,15/11/2029,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Cyclacel Pharmaceuticals Inc,23254L207,CYCC,17,6,#N/A Field Not Applicable,0.000017,588235.2941,#N/A N/A
Corporates,Invitae Corp,46185LAF0,NVTA,#N/A N/A,1.5,01/04/2028,23.15887,43.17999972,150.9038444
Corporates,Avalara Inc,05338GAB2,AVLR,99.869,0.25,01/08/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,RealPage Inc,75606NAC3,RP,131.003,1.5,15/05/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Atlas Air Worldwide Holdings Inc,049164BJ4,AAWW,169.315,1.875,01/06/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Central Parking Finance Trust,154787303,STAN,21.05,5.25,01/04/2028,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Akoustis Technologies Inc,BX1295605,AKTS,#N/A N/A,6,15/06/2027,212.3142,4.710000556,180.1044946
Corporates,Enphase Energy Inc,29355AAC1,ENPH,659.838,1,01/06/2024,48.7781,20.50100352,83.07121697
Corporates,Zynga Inc,98986TAD0,ZNGA,82,0,15/12/2026,3.1075,235.5942076,27.76564679
Corporates,Oak Street Health Inc,67181AAB3,OSH,100.185,0,15/03/2026,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Citigroup Global Markets Holdings Inc/United States,17328Y2D5,C,158.958,0,24/11/2027,18.93107,52.82321601,32.86706953
Corporates,IIP Operating Partnership LP,44988FAA8,IIPR,175.711,3.75,21/02/2024,17.0609,58.61355497,47.62458523
Corporates,Gannett Media Corp,36473HAB0,GCI,98.625,4.75,15/04/2024,44.74950027,10.83013211,71.81282333
Preferreds,Prospect Capital Corp,74290T753,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Coupa Software Inc,22266LAC0,COUP,#N/A N/A,0.125,15/06/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Morgan Stanley Finance LLC,61774TYE6,MS,131.25,0.125,07/02/2028,8.56531049,116.75,#N/A N/A
Preferreds,Third Coast Bancshares Inc,88422P307,TCBX,#N/A N/A,6.75,#N/A Field Not Applicable,44.444444,22.50000023,38.42584131
Corporates,View Inc,BY3516485,VIEW,#N/A N/A,6,01/10/2027,12.4611,80.24973718,#N/A N/A
Preferreds,Prospect Capital Corp,74290T118,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Zendesk Inc,98936JAD3,ZEN,100.06,0.625,15/06/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Kadmon Holdings Inc,48283NAB2,KDMN,154.82,3.625,15/02/2027,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Wayfair Inc,BH9877375,W,#N/A N/A,0,01/04/2025,13.793103,72.50000236,69.63248098
Corporates,Meritor Inc,59001KAF7,MTOR,110.763,3.25,15/10/2037,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Medicine Man Technologies Inc,BT6472588,SHWZ,#N/A N/A,13,07/12/2026,0.446429,2.23999785,74.94998414
Corporates,TimkenSteel Corp,887399AB9,TMST,#N/A N/A,6,01/12/2025,127.8119,7.823997609,79.17467076
Corporates,PAR Technology Corp,698884AD5,PAR,155.061,4.5,15/04/2024,35.0217,28.55372526,61.89440803
Corporates,SEACOR Holdings Inc,811904AN1,CKH,100.547,3.25,15/05/2030,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Citigroup Global Markets Holdings Inc/United States,17328YHB3,C,78.15,0.000001,30/12/2027,4.013901364,249.1341738,26.04586
Corporates,Outbrain Inc,69002RAB9,OB,#N/A N/A,2.95,27/07/2026,40,25,103.0037417
Preferreds,Prospect Capital Corp,74349X607,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Radius Health Inc,750469AA6,RDUS,113.937,3,01/09/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Heritage Insurance Holdings Inc,42727JAB8,HRTG,103.445,5.875,01/08/2037,67.0264,14.91949441,77.27041061
Preferreds,Jefferies Financial Group Inc,EP0363325,JEF,#N/A N/A,3.25,15/01/2036,37.230082,26.85999993,34.89540121
Corporates,Pacific Biosciences of California Inc,69404DAE8,PACB,#N/A N/A,1.375,15/12/2030,46.5116,21.5000129,62.52368433
Preferreds,Hecla Mining Co,422704205,HL,54.45,7,#N/A Field Not Applicable,3.2154,15.55016483,60.35964898
Corporates,Aerie Pharmaceuticals Inc,00771VAB4,AERI,99.623,1.5,01/10/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Trinity Capital Inc,896442AE0,TRIN,#N/A N/A,6,11/12/2025,75.9145,13.17271404,23.50580001
Corporates,1Life Healthcare Inc,68269GAB3,ONEM,101.031,3,15/06/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Morgan Stanley Finance LLC,61774TV90,MS,94.59,0,27/02/2026,7.662637,130.5033763,25.99080162
Preferreds,FuelCell Energy Inc,35952H205,FCEL,405,5,#N/A Field Not Applicable,0.591014326,1692.006364,102.486277
Preferreds,Cimarex Energy Co,171798200,XEC,#N/A N/A,8.125,#N/A Field Not Applicable,8.42579,118.6832333,40
Preferreds,Cantaloupe Inc,138103205,CTLP,32.5,1.5,#N/A Field Not Applicable,0.01,1000,#N/A N/A
Preferreds,Emerald Holding Inc,29103W203,EEX,#N/A N/A,7,#N/A Field Not Applicable,1.59,3.522012579,55.92567446
Corporates,Accelerate Diagnostics Inc,00430HAB8,AXDX,#N/A N/A,2.5,15/03/2023,32.3428,30.91878254,#N/A N/A
Corporates,Oscar Health Inc,687793AB5,OSCR,#N/A N/A,7.25,31/12/2031,120.1721,8.32139906,63.89042127
Preferreds,Contemporary Solutions Inc,38163Q204,CMPN,#N/A N/A,1,#N/A Field Not Applicable,0.4375,22.85714286,#N/A N/A
Corporates,Zuora Inc,BV5453881,ZUO,#N/A N/A,3.95,31/03/2029,50,20,#N/A N/A
Preferreds,Prospect Capital Corp,74290T142,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Stillwater Mining Co,86074QAL6,SGLSJ,#N/A N/A,1.75,15/10/2032,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,cbdMD Inc,12482W200,YCBD,0.78,8,#N/A Field Not Applicable,0.037044,269.9492495,135.8194246
Corporates,United Homes Group Inc,25278LAA3,UHG,#N/A N/A,15,30/03/2028,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Intersect ENT Inc,BJ4409725,XENT,#N/A N/A,4,09/05/2025,64.35,15.54001554,40
Corporates,Liberty Interactive LLC,530610AC8,LINTA,#N/A N/A,0.75,30/03/2043,0.364327,134.0813747,30.82029
Corporates,Albertsons Cos Inc,BR2399011,ACI,#N/A N/A,6.75,#N/A Field Not Applicable,58.064,17.22237531,#N/A N/A
Preferreds,Braemar Hotels & Resorts Inc,044102408,BHR,#N/A N/A,5.5,#N/A Field Not Applicable,1.337200046,0.007478313,161.5846751
Preferreds,Prospect Capital Corp,74290T134,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Ocular Therapeutix Inc,AX3808554,OCUL,#N/A N/A,6,01/03/2026,153.8462,6.49999805,82.17307065
Corporates,SEACOR Marine Holdings Inc,ZI0750755,SMHI,#N/A N/A,4.25,01/07/2026,85.1064,11.74999765,47.6348453
Corporates,OPKO Health Inc,68375NAA1,OPK,80.84,3,01/02/2033,141.4827,7.068001954,85.61902641
Preferreds,Prospect Capital Corp,74290T738,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Zogenix Inc,98978LAB1,ZGNX,126.042,2.75,01/10/2027,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,GS Finance Corp,40057H4D9,GS,104.6,0,01/05/2028,7.3174,136.6605625,23.03508099
Preferreds,Arena Group Holdings Inc/The,EP0384081,AREN,#N/A N/A,0,#N/A Field Not Applicable,178.1134338,5.614399647,157.723411
Preferreds,Republic First Bancorp Inc,760416206,FRBK,#N/A N/A,7,#N/A Field Not Applicable,8.333333,3.00000012,524.693954
Corporates,Citigroup Global Markets Holdings Inc/United States,17327TV86,C,125.18,0.17,23/12/2026,14.2737,70.05891955,23.11229
Preferreds,American Capital Trust I,02503Q209,AMBK,12,6,31/03/2032,1,8.5,40
Corporates,Invitae Corp,46185LAG8,NVTA,#N/A N/A,4.5,15/03/2028,387.5969,2.579999995,121.8661276
Preferreds,Aladdin Separation Technologies Inc,404450306,HABE,#N/A N/A,2,#N/A Field Not Applicable,1.6716,11.96458483,#N/A N/A
Preferreds,Bed Bath & Beyond Inc,075896209,BBBY,#N/A N/A,0,#N/A Field Not Applicable,4214.607831,2.3727,#N/A N/A
Corporates,Veoneer Inc,92336XAA7,VNE,168.915,4,01/06/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Protalix BioTherapeutics Inc,74365AAJ0,PLX,120.634,7.5,01/09/2024,563.2216,1.775500087,122.3704142
Corporates,Global Blood Therapeutics Inc,37890UAA6,GBT,224.603,1.875,15/12/2028,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Jarden Corp,471109AM0,JAH,#N/A N/A,1.125,15/03/2034,17.27230072,33.53415445,48.71467411
Corporates,Citigroup Global Markets Holdings Inc/United States,17328VYC8,C,87.63,0,30/06/2027,23.39888015,42.73708799,20.05571254
Preferreds,MF Global Holdings Ltd,55277J306,MF,#N/A N/A,9.75,#N/A Field Not Applicable,9.5694,10.44997597,#N/A N/A
Preferreds,Revolutions Medical Corp,EP0394775,RMCP,#N/A N/A,0,#N/A Field Not Applicable,1,0.02,#N/A N/A
Corporates,Solectron Corp,834182AT4,FLEX,#N/A N/A,0.5,15/02/2034,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,CCOM Group Inc,12504V206,CCOM,#N/A N/A,0,#N/A Field Not Applicable,1,5,#N/A N/A
Preferreds,Prospect Capital Corp,74348T755,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Corporates,Alder Biopharmaceuticals Inc,014339AA3,ALDR,109.683,2.5,01/02/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Environmental Tectonics Corp,EP0377796,ETCC,#N/A N/A,10,#N/A Field Not Applicable,500,2,160.1513294
Preferreds,Banc of California Inc,EP0409193,BANC,#N/A N/A,8.4,#N/A Field Not Applicable,18.79699,5.320000702,40
Corporates,NantHealth Inc,630104AD9,NH,#N/A N/A,4.5,15/04/2026,17.32502,57.71999109,40
Corporates,Aerkomm Inc,BM8238214,AKOM,#N/A N/A,0,02/12/2025,15037.59398,11.1764688,74.80778722
Corporates,Leafly Holdings Inc,58953MAA4,LFLY,#N/A N/A,8,31/01/2025,4,250,141.4489742
Preferreds,Prospect Capital Corp,74348T458,PSEC,#N/A N/A,5.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Prospect Capital Corp,74290T696,PSEC,#N/A N/A,6.5,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Invacare Holdings Corp,46124A309,IVCHLD,#N/A N/A,9,#N/A Field Not Applicable,14.5284,1.7207676,40
Corporates,Hepion Pharmaceuticals Inc,426897203,HEPA,#N/A N/A,0,#N/A Field Not Applicable,0.46084,2169.950525,139.040807
Preferreds,Cano Petroleum Inc,EP0368605,CANO,#N/A N/A,7.875,#N/A Field Not Applicable,173.913,5.750001438,#N/A N/A
Corporates,Motorcar Parts of America Inc,ZK0006039,MPAA,#N/A N/A,10,30/03/2029,66.6667,14.9999925,54.25002057
Corporates,Vonage Holdings Corp,92886TAJ1,VG,134.115,1.75,01/06/2024,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Kennedy-Wilson Holdings Inc,489398503,KW,#N/A N/A,5.75,#N/A Field Not Applicable,40,25,42.64254386
Corporates,Gamida Cell Inc,36468LAB8,GMDA,#N/A N/A,5.875,15/02/2026,56.3063,17.76000199,245.3195001
Preferreds,PetroQuest Energy Inc,716748207,PQUE,19.93,6.875,#N/A Field Not Applicable,0.860825,58.08381494,#N/A N/A
Preferreds,Standard BioTools Inc,EP0601278,LAB,#N/A N/A,0,31/12/2049,294.1176,3.400000544,#N/A N/A
Corporates,Morgan Stanley Finance LLC,61769HE43,MS,#N/A N/A,0.25,25/10/2024,5.3041,188.5333987,34.04471987
Corporates,Nuance Communications Inc,67020YAN0,NUAN,286.748,1.25,01/04/2025,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A N/A
Preferreds,Poniard Pharmaceuticals Inc,732449202,PARD,#N/A N/A,2.4375,#N/A Field Not Applicable,0.02841,879.9718409,#N/A N/A
Preferreds,Eastman Kodak Co,277461703,KODK,#N/A N/A,4,27/05/2026,9.5238,10.5000105,62.39169378
Corporates,Invacare Holdings Corp,46124AAA9,IVCHLD,#N/A N/A,7.5,01/05/2028,581.3953,1.720000144,40
Corporates,Aegerion Pharmaceuticals Inc,00767EAC6,AEGR,#N/A N/A,5,01/04/2025,386.75,2.081843568,40
